LS01A1,LS01D,LS02A1,LS02C1,LS02D,LS03A2,LS03D,LS04A,LS04C,LS04D,LS05A1,LS05C,LS05D,LS06C,LS06D,LS07A,LS07D,LS08A,LS08C,LS08D,LS09A,LS09C,LS09D,LS10A,LS10C,LS10D,LS11A1,LS11C,LS11D,LS12A1,LS12C,LS13A1,LS13D,LS14C,LS15A1,LS15C,LS15D,LS16B,LS16C,LS16D,LS17A,LS17C,LS17D,LS18A1,LS18C,LS18D,LS19A1,LS19C,LS19D,LS20A1,LS20D,LS21D,LS22A1,LS22C,LS22D,LS23A,LS23C,LS24B,LS24C,LS24D,LS25A1,LS25C,LS25D,LS26B,LS26C,LS26D,LS27A,LS27C,LS27D
5113.038914,5067.870998,4665.27085,29.75174648,1132.103296,1415.969903,2454.208079,2518.654138,5214.300221,4271.813469,23.64821195,1996.796219,2869.119475,2297.846258,5064.926777,2555.944284,2945.610683,2544.262744,1587.861321,3111.306682,3099.615429,2024.789412,4823.469915,3594.555142,3749.534553,3866.713287,4265.051982,3987.895718,1558.593719,444.7131448,5758.699718,2087.847904,2941.377819,1768.945316,153.3847311,360.0083105,2620.785898,3860.362065,1607.589104,5.510795606,313.1615758,827.69368,812.5090319,2403.565652,4082.690209,3258.077591,2133.326303,15.34015949,1117.142576,3907.32009,2400.182193,290.2825158,27.01779425,1703.103181,11.84761678,1054.510462,2376.76493,2005.924222,2534.97797,2356.452486,2778.932662,1904.388635,1698.357534,2121.532214,2891.916052,4194.170252,3160.643268,2209.495106,2681.406635
5111.828538,4907.603384,4598.721833,30.06931014,1116.752811,1357.34726,2414.03918,2417.621322,5336.639525,4183.014148,22.25624753,2136.012746,2835.775687,2291.019402,5081.281845,3127.185334,3179.6894,2418.374524,1549.308062,3056.954321,3053.0711,2013.704735,4680.675526,3551.876837,3635.917179,3845.42934,4104.282748,3841.41549,1454.694691,403.6364095,5696.483358,2090.574038,2825.092147,1882.454798,160.825926,407.9248584,2622.184452,3706.295675,1630.992547,4.905104663,333.2633431,836.5711548,783.8091373,2415.142853,4041.747413,3227.683433,2580.913177,13.61269883,1299.395299,3960.436439,2277.599739,336.2945736,28.23783438,1716.44098,11.83889323,1010.602524,2500.361666,1955.725356,2444.687212,2370.073696,2608.210838,1815.018748,1618.954081,2049.423213,2873.389451,4124.25901,3137.021832,2158.57057,2621.479358
1672.069474,2020.034464,2583.746383,33.4317674,804.3205307,683.6571165,1074.358156,594.5093118,2714.479079,737.3723615,19.70975878,70.73778978,1472.024017,620.9051581,2453.987495,564.2903853,1679.756166,1999.142658,1355.017386,1416.714682,2441.399886,1635.089482,4011.141738,2841.344723,1566.713103,1081.359285,2183.254142,1110.27737,1063.376194,423.1016863,3865.010602,831.1207867,1808.967427,356.5232028,49.40165504,208.4902397,1105.509355,800.7367169,1550.795189,0,124.7417746,393.168104,28.01036705,78.09119137,344.5779689,1189.595844,679.6790191,3.0169232,305.6781956,1100.921349,2445.017508,365.4941073,17.54251869,1162.53496,6.366642498,367.0311379,175.4935553,1078.888001,1478.401267,1055.014912,1665.183168,703.3599802,1010.06311,427.7575376,298.8537517,32.19621277,1068.656255,109.6633401,1422.139234
1198.736038,1590.598114,2138.653254,34.15883553,757.2026487,514.4352178,836.3776208,394.5479091,2211.728379,411.591368,20.55774616,40.30780218,1093.385257,441.9915765,1834.970136,361.7117371,1305.257491,1715.619516,1306.764934,1269.559096,2563.222101,1566.413024,3845.574233,2879.411256,1244.108633,694.5410326,1775.295314,879.8992953,784.8619176,356.1549118,3409.95192,588.2183242,1672.252101,218.2881814,46.47994857,197.3977421,776.1724925,554.2901693,1464.546437,0,123.3626714,272.214891,15.81102462,44.20456634,200.9052713,849.2031061,440.1006273,4.221479257,193.7735152,709.8558144,2650.73,322.6657007,16.78486337,960.5852517,5.598822672,239.5586076,101.0345293,812.8847547,1187.360809,772.8516262,1201.080808,478.2182717,758.5207054,262.4437103,176.4562029,17.96157823,752.3235193,62.51772591,1360.921126
4172.808132,4930.605788,2805.664889,39.80027958,1093.013628,805.7490453,2747.211615,1914.660116,2776.628255,865.7685694,15.2894783,1777.636363,1805.909699,1956.394312,4108.878603,551.7587736,45.33669069,1945.967005,1501.351444,2564.890713,1467.385847,1620.963069,3638.870584,2041.411587,3056.282602,1847.598061,2515.582068,3058.2306,1028.572035,480.8227666,4857.855838,1799.708257,2497.958088,1264.794515,20.92415338,44.6148575,1382.744297,2786.207528,0,7.124019985,32.37500804,23.50479226,853.4938822,123.4654054,169.4510126,872.9536553,534.6825894,0,398.0013519,1003.474337,2350.243992,446.8150379,3.283168765,298.24483,12.75339933,486.3202703,1218.99358,1015.213914,1431.208374,1521.627042,1759.342859,324.7534833,1466.292158,1030.298987,1984.634605,122.3666622,690.0395912,742.4900713,1989.624612
5234.466033,6251.260413,3689.961389,47.57119074,1210.999638,1070.457276,3304.735757,2425.894031,3406.407874,1233.516322,18.74782697,2373.928214,2370.491909,2449.391748,5093.506753,802.5256452,68.22562632,2479.894021,1604.217749,3172.911691,1574.031625,1542.563989,3848.243899,2272.650747,3749.517321,2527.401685,3308.226734,4031.888202,1328.611811,514.8079108,5537.681987,2315.770653,3071.630585,1614.82295,22.28371261,45.87124666,1782.486819,3552.276523,35.72959521,7.367610665,48.71059552,40.31281806,886.1429905,296.5359193,538.4738173,1237.48298,810.1897172,0,592.6891666,1413.996921,2695.289211,525.07563,3.402289269,430.8052997,12.18518304,649.6288081,1660.596456,1541.163087,1925.705728,1923.753523,2383.716439,681.0255984,1871.274537,1397.355088,2642.313716,838.1531049,1856.571729,1039.003813,2438.510154
985.2517041,2801.837013,1873.371076,47.71993798,383.1570035,594.2338317,2027.301523,2154.603005,1124.44022,2045.472988,14.25962571,1586.338804,705.9723615,1491.773104,3267.691422,41.01818718,0,1142.422004,686.6863049,1336.350584,175.3348486,742.4419228,1177.924748,642.6123294,2238.702724,1295.346656,2092.363248,3871.946708,570.6115043,60.41327383,2264.706158,1256.535687,969.5572316,294.731873,0,0,419.1820016,2691.944455,21.11234052,0,26.91902586,40.5923128,54.05563132,4.11487697,150.329085,29.66412157,323.4695131,0,104.2966834,956.1987665,2511.29373,365.999423,0,583.8859049,6.129689491,593.3247962,1046.262942,271.7774587,295.2502018,904.0372549,1085.539424,418.8233711,1203.301134,783.2389643,1910.277242,763.9288926,485.7145709,1114.52823,2409.02857
4250.976041,3267.788124,3741.100508,20.80696355,1364.241853,1666.507442,1668.778167,1749.361562,4306.003865,2893.509756,26.05930922,2000.851473,3146.497641,1623.074635,4419.208733,2623.244711,2329.490501,2867.69755,1816.725694,2467.506618,3095.452058,1842.835461,4407.931023,3475.568677,2861.231413,4014.486322,3111.029544,2197.087826,1835.649411,654.6534925,5787.615098,1668.726644,2818.839734,1743.001989,128.2462268,372.7530861,2143.390553,2374.182388,1448.355452,3.538054833,356.6380993,727.7605735,109.5264709,1721.037655,2879.127421,2201.80785,1876.075076,5.216722359,1016.25924,2951.225166,1627.983053,289.1206728,21.45033288,1438.118722,19.96102173,1117.66228,2000.084694,2074.352193,2284.435359,1961.941107,3608.138036,1758.893514,1506.22997,2132.832069,1992.78985,2794.255002,2950.558684,2363.798456,1719.825351
4253.92595,3419.925315,2871.862331,38.27999752,926.869689,1077.271659,1756.09764,1833.255048,2433.15295,1931.447923,16.155494,788.283401,1925.700119,1289.459825,3997.308827,631.8500684,1211.564665,1926.870393,1208.490319,2197.554329,2605.857053,1473.721449,3486.776588,3109.696861,2135.171068,1367.883029,3140.065641,2541.821951,1593.934945,382.6590179,4291.041587,1268.37829,2297.91212,1079.182955,22.54405154,196.8506769,1532.934992,1845.24863,137.4593244,0,490.1894624,557.6328867,178.8153104,112.4612673,624.1679512,1171.839156,1111.195111,21.45762169,589.6882616,1724.460545,3127.783971,281.6015661,9.150405266,1210.139493,9.109703844,564.6479222,518.5118505,1047.112014,1305.208494,1382.620928,2220.550038,1116.931469,1147.600988,1207.92054,1216.168762,948.7764139,1642.032643,617.4408881,2175.569568
436.6297456,960.1925524,614.0619037,32.32828239,172.6050973,246.9442351,679.2719878,290.9151262,378.9253654,1449.332631,9.776136329,151.8606161,427.4032698,514.788065,1661.784658,7.685120215,1.89754673,720.6887839,128.4034419,569.3051754,158.3138475,198.1432192,500.0903855,603.8048683,462.2401446,1019.886508,132.0308908,136.0825148,245.6507507,13.71751763,725.3554769,340.6443909,471.0844038,151.8379075,0,0,114.7304264,665.7604075,9.015995495,0,0,7.209947594,10.21990649,0,88.70604159,84.68067179,0,0,0,816.5771099,1433.39869,169.3513575,0,199.2445239,3.04274212,362.4070071,219.1865338,89.49045354,298.712856,740.8055308,233.3948485,40.02201796,304.0510943,233.9733087,474.032736,768.0020603,358.5132846,585.9592454,948.9149168
830.9619346,724.9925145,1006.745312,0,163.184183,611.3424882,339.261424,869.7161027,192.1956076,283.2637539,5.052152536,416.2112199,1434.600637,402.317198,1282.253789,23.55860502,1126.096108,915.2025554,387.8561741,390.4360643,230.6606223,32.53648094,167.3535597,169.3154764,748.1817571,938.3777238,2409.195258,1523.284326,1038.948986,173.9220646,718.830056,678.5524559,743.1932994,868.800114,0,1.174294929,921.5887088,715.7896972,67.28767836,0,279.895529,544.9434837,25.16680604,146.6053433,354.2001805,322.7826886,632.4218718,0,476.4968904,514.7597279,304.088624,108.4040422,0,610.6757286,5.147098571,293.4533003,391.6783525,565.3667555,184.6145289,313.0388983,2362.925246,955.297221,846.6151683,595.4082418,704.2254823,260.7541771,632.2873716,404.905714,227.901156
0,0,0,0,0,0,0,0,0,0,0,0,140.2469057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,146.9073716,0,0,0,0,0,0,0,52.24420797,0,0,37.05706892,0,0,0,0,13.57031736,37.89412869,0,0,0,0,0,0,0,10.68068109,12.76770803,0,0,0,0,51.78032495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.68814335,0,0,0,0,20.3168666
2673.188353,2144.389212,1357.243453,26.20773878,399.296532,1005.988073,1163.534538,1057.476851,747.0066085,1503.608994,0.657687528,1202.299806,448.9627289,1062.283194,2434.021525,1030.365924,1068.005383,1058.463503,358.8548795,1174.791205,163.4248988,106.7669161,859.6638573,334.4391685,1523.637498,426.9140681,631.8347744,576.4297432,390.9203418,59.98133681,2405.352849,1172.039103,885.1819303,438.0189586,0,2.005012528,272.6915648,1480.884121,14.48639833,0,32.47488811,168.7432113,145.7520602,2.130024789,209.6756728,185.8345108,604.154966,0,380.3769396,1118.116643,1237.301213,75.72844228,0,643.9226359,0,418.2777856,944.7602539,593.9893861,783.8187643,1017.847555,526.6901783,70.11732407,228.2893842,761.5039865,1100.420701,562.7561895,1559.34482,1146.721621,1110.159192
5111.828538,4907.603384,4598.721833,30.06931014,1116.752811,1357.34726,2414.03918,2417.621322,5336.639525,4183.014148,22.25624753,2136.012746,2835.775687,2291.019402,5081.281845,3127.185334,3179.6894,2418.374524,1549.308062,3056.954321,3053.0711,2013.704735,4680.675526,3551.876837,3635.917179,3845.42934,4104.282748,3841.41549,1454.694691,403.6364095,5696.483358,2090.574038,2825.092147,1882.454798,160.825926,407.9248584,2622.184452,3706.295675,1630.992547,4.905104663,333.2633431,836.5711548,783.8091373,2415.142853,4041.747413,3227.683433,2580.913177,13.61269883,1299.395299,3960.436439,2277.599739,336.2945736,28.23783438,1716.44098,11.83889323,1010.602524,2500.361666,1955.725356,2444.687212,2370.073696,2608.210838,1815.018748,1618.954081,2049.423213,2873.389451,4124.25901,3137.021832,2158.57057,2621.479358
70.93952306,529.3907476,905.0238928,34.69398216,73.04136113,196.754731,381.6660108,198.8924212,47.88902226,829.0509682,19.76153476,0,323.1176536,72.40745037,1884.237993,54.57350054,32.86810314,460.1784417,118.8215755,147.9035112,87.43304584,89.35521236,32.75474577,118.2393306,36.89727366,83.49127904,49.35676749,19.00052207,465.3437737,68.19532728,164.540153,125.7268129,91.60200478,82.02797207,0,8.161928108,76.43503826,643.9143719,0,11.63967847,567.4523192,0,1965.318219,3.97698256,61.1783552,89.0345684,440.6954684,12.53754076,137.4102331,530.9522584,3454.526542,230.0379509,0,18.8438294,0,109.2871173,106.5029214,30.8482346,121.0086823,746.5000796,150.2524284,193.2852436,230.1670197,14.311335,84.36554661,29.99694407,146.9844285,36.7438383,1486.391531
27.89249404,244.3169549,432.1047989,12.11489291,71.13500906,214.6129687,95.11857162,85.8343352,52.99083824,0,0,0,346.6131519,80.10756046,293.2277604,0,5.777016839,221.628754,130.5505267,103.1600488,28.81097775,1.612332833,26.84953939,62.94328592,40.93853721,101.798053,54.72749157,21.09998828,328.837483,73.66033536,181.7878684,138.2894268,101.239803,90.39508549,0,8.632266461,63.78931837,58.41575955,0,0,472.2760728,0,3.327616227,4.413245461,66.32930379,95.96392547,357.0339635,12.75745643,51.36618878,215.5986422,125.0675854,105.5996504,0,0,0,109.7924902,117.2955473,34.14106249,131.042915,444.055879,165.3540508,205.3133783,11.34792868,15.88400374,93.38608215,0,71.48124606,40.69836796,328.8558983
36.39347123,358.15538,579.3967955,18.49902841,70.51084115,201.2204283,149.8080244,130.9122658,0,0,0,0,293.2502712,0,519.5115096,0,0,326.0117648,109.4285753,117.2604899,47.73270935,0,31.3451717,94.43425253,0,99.31693022,0,0,261.47231,63.93086301,0,110.540863,84.33183494,75.39298361,0,0,68.46048573,62.76351416,0,0,0,0,0,0,0,94.76885645,291.7330893,11.114958,75.87636948,320.6551817,241.4639743,146.9857882,0,0,0,103.3715426,90.51663882,14.97065518,0,519.9333344,106.0259382,0,21.82719375,0,0,0,0,0,136.0319757
45.45909002,4.873835002,28.82035974,0,0,22.65672466,87.54691376,5.151808337,13.13693608,130.0217017,0,0,50.0107403,5.034575653,129.990258,0,1.78210608,47.17659667,35.34724852,0,18.06424251,68.51349825,15.66639092,35.03657847,9.58055948,0,0,24.62120345,38.22413647,0,16.85716586,34.81948852,18.30908958,14.05940394,0,0,30.05516166,28.2911595,0,4.470241693,8.059845418,0,552.7645913,0,0,1.455536652,9.957357227,0,24.22245281,0,31.49292009,7.593509973,0,0,0,19.6896869,34.20358671,2.369422131,24.64653559,40.77201237,0,2.635043879,4.853094149,0,31.60933557,1.331557064,7.439332987,3.265346767,48.16662022
0,0,0,0,0,0,0,0,0,16.13246102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.91913172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.14459598,0
0,0,0,0,0,0,0,0,0,0,0,0,35.741999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,13.90419389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.5964618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.28982903,0
1695.278903,1063.286973,985.8781685,29.05015465,272.7704427,769.2214996,730.3862443,614.1708562,923.9656708,758.0409646,8.208320636,410.9102269,1391.530827,466.1405135,1566.036997,27.05565062,107.3164214,1295.77909,831.3705927,877.2352852,378.7878204,699.230554,714.099645,307.3467854,742.7575157,847.5824617,1904.653763,1335.897279,1248.053575,383.3937687,2076.806833,576.3329713,1294.193503,766.0012167,0,5.527449668,839.2438882,739.2059843,5.214372934,0,528.0976926,35.47519681,35.53377896,14.56328538,74.06121604,284.989273,421.1446783,9.08243466,244.3648924,801.8596205,745.2070626,144.2711039,0,760.8043948,2.563840438,370.0681407,289.9793904,727.1376435,576.0249096,412.1244472,1808.160368,711.078237,427.8416966,873.7864986,546.7728944,292.1951538,906.7437408,462.3244848,374.1191875
0,0,0,7.433469817,0,0,0,0,0,0,0,0,0,0,0,0,2.51557447,0,2.530082183,0,0,0,0,0,0,0,0,0,51.92209445,0,0,0,0,6.177754838,0,3.296410648,0,0,0,9.541724613,508.2312085,0,1391.419963,0,0,0,62.25764645,9.584376903,10.57685508,0,0,229.9903928,0,0,0,22.55793901,0,0,0,0,0,70.88694101,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,28.98572708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
45.01580502,152.9244016,122.3645309,0,12.49840973,20.4705096,57.84672618,233.3875365,0,0,0,0,28.04415855,0,73.96913715,28.64679887,0,27.08458745,5.518321924,114.7319924,6.766910411,0,19.55284837,0,0,7.228679621,234.2941897,791.9095224,100.9856663,4.590152849,0,158.7411058,63.96579915,0,0,0,0,0,0,0,22.64047649,0,30.06370039,0,0,0,0,0,0,288.6388259,143.6967927,0,0,0,0,41.95693952,154.4196633,32.28523202,87.9525535,124.1603387,0,0,0,265.8314994,83.81531555,0,91.32820035,0,167.4457914
3306.501182,2427.226626,1184.780339,47.11332654,301.7572887,1640.155601,1359.60144,1345.041481,1174.81356,883.4375676,14.52459868,1567.99053,1488.715639,1134.242747,2965.338696,729.3136413,0,917.2037328,809.5071245,1532.520484,1289.670027,815.1134255,1196.230906,1773.684149,2263.065751,415.4504676,1254.940284,1338.66808,977.8958849,202.2302638,3805.904283,1055.58698,1292.252436,456.7875213,35.25041554,70.99563692,1288.989027,1971.775847,90.57079433,0,25.07264633,213.0887984,190.889479,302.479277,507.7298229,200.9392515,56.41490039,0,59.44463961,859.3616332,3457.761364,326.6025176,7.400068776,684.3074851,7.471458136,292.7633041,1038.083191,720.6826188,506.4535822,1320.182131,1230.043793,710.1696383,418.1922422,869.5226423,1381.977917,912.2528573,493.6753361,914.0343293,1988.500434
5201.961508,4979.776322,3631.349559,41.68279083,1047.681248,1902.081774,2424.679226,2653.368137,3589.849889,2834.52067,26.28446561,2413.512092,2805.816899,2130.049551,5087.129001,1564.700626,1699.166633,2629.813434,1441.163862,2771.010649,2856.042931,1506.725871,3223.648028,3739.969592,3516.872604,2925.880273,3944.414574,4213.969851,1900.548562,540.1308037,5531.877163,2130.618911,2797.737724,1696.638514,76.62506979,317.2154589,2032.061719,3636.908305,802.2288118,0,250.8442856,712.6739626,186.225053,1047.474855,1945.258085,1692.599295,1301.800823,0,788.4169753,2646.84467,3967.113821,385.8026231,16.84077699,1533.662846,11.4997124,1009.071686,1945.64858,1631.505884,1686.049309,1932.751161,3150.428557,1514.335299,1387.293914,2090.690936,2667.102188,2293.114652,2315.501321,2143.116025,2669.699193
5130.65114,4869.989663,3589.936115,45.69618856,1009.701761,1858.999115,2380.340461,2602.851701,3542.969132,2847.273421,23.05398814,2237.936774,2748.507848,2117.512506,5030.637596,1495.455336,1606.054064,2533.056568,1366.030021,2690.290248,1183.079894,1403.511851,2980.086645,1651.322174,3408.895934,2850.627906,3816.37926,4121.71101,1849.140603,519.0499037,5287.667747,2106.805889,2718.651134,1658.807527,32.47746259,60.77881641,1957.803896,3646.788328,775.9879318,0,236.2857889,702.5521748,161.8506059,1038.421575,1927.577573,1691.167625,1256.263525,0,768.9683412,2624.708123,3916.07826,375.399894,6.424898177,1456.52499,7.662569386,992.9905926,1932.175871,1628.176088,1670.316839,1953.471018,3096.808426,1492.210563,1370.913402,2064.837674,2638.776848,2296.354445,2300.155976,2126.842043,2651.280313
0,0,0,0,0,0,0,0,0,0,0,0,47.72752808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,54.00770599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602.41144,239.669431,181.6398309,0,226.0095714,80.29651715,709.4953942,314.3672313,61.83622436,301.2759347,9.218283769,0,1277.025291,0,756.0185937,218.526219,0,452.4570405,254.7906437,29.71438965,1276.501213,302.5084238,55.64897875,1569.500767,161.2703458,197.1495445,289.6120198,0,475.5713697,28.02032395,40.15065011,402.6945317,399.7501004,338.879404,18.51644244,0,1091.116753,7.326028692,0,0,0,0,0,63.44892847,21.73683642,116.9600121,45.24842986,0,47.68492578,123.6447243,36.26555635,40.83984328,5.057351036,105.7381197,2.203013512,110.0189851,52.46759808,598.1210354,394.5748815,314.8595689,249.1799449,3.59323731,205.516248,0,64.92893899,33.48812225,390.2365175,366.466903,428.688272
13.85120659,6.189590313,0,0,0,2.178384181,10.36539634,0,0,4.326520369,0,0,20.96900431,0,84.89212931,0,0,6.175958767,4.337808636,2.161095851,0,0,0,24.21434026,0,0,0,0,0,0,0,4.535613156,0,6.864946752,0,0,0,47.86029443,0,0,0,0,0,0,21.39133274,0,7.773353712,0,0,0,0,0,0,0,0,0,0,0,0,2.451213231,0,0,0,0,0,0,0,0,2.481142464
4.211235931,131.0992458,0,32.47842949,0,113.85311,61.24821048,94.04837097,8.953549961,226.7072254,14.424709,0,23.37321075,46.43631936,0,0,0,0,0,8.301647862,0,0,0,70.18669086,0,4.255229452,0,0,43.21132809,0,0,15.41823239,0,13.08056616,0,0,0,0,0,0,0,0,0,0,0,0,0,3.649673714,0,0,15.89295325,219.4140375,0,0,0,46.19261985,50.94168233,0,0,9.329309152,16.93066579,0,0,0,0,6.06835502,0,0,16.92079675
434.2418103,114.6133202,60.88887191,0,55.2606142,154.6545386,223.0612477,133.7922036,64.36757866,243.96557,7.420295122,56.05021483,299.9868108,30.7926705,627.7251514,9.307253714,63.83494378,233.1806919,139.8499611,439.1620133,65.92238225,21.30535428,120.9638732,212.0681072,5.121523259,59.21928806,1348.226793,1506.36376,422.4881186,12.63500871,125.8567629,186.219923,121.0936447,51.39769003,0,22.14966936,286.0990176,404.2797392,12.52365493,0,48.23827877,77.96231611,12.77292187,0,0,104.0827573,262.8514084,0,40.33578402,381.8076007,159.8008723,27.86391956,0,70.91492758,0,98.7611464,87.46166689,458.4506664,231.7679266,71.29135587,179.5366688,63.33687167,45.99221148,255.6896997,234.2091846,40.48727696,76.75478311,5.449784026,146.9257533
91.85008643,14.70752321,34.42582202,0,0,76.06032178,419.8110751,97.07233919,0,0,0,0,79.28570996,63.27590929,223.5398625,0,0,77.42822492,289.6310961,104.0288791,0,25.63400947,91.49391136,12.90133433,25.52076798,2.75727138,6.02473931,25.91573204,0,24.45407416,171.1532144,56.50347525,168.7359432,23.69491386,0,0,8.452302419,294.7105746,0,0,0,0,455.0191091,0,0,2.689945853,0,0,0,158.6796452,108.0021893,0,0,0,0,0,34.94953495,0,29.82376314,64.6547717,1.369693493,0,0,61.95938757,0,0,23.38498205,40.52472514,34.36949108
0,26.71503264,0,0,0,0,6.554256188,0,0,0,0,0,116.3445578,0,0,0,0,0,0,0,0,2.306923689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.82214224,0
0,8.61992442,0,0,0,0,0,0,0,0,0,0,4.511178042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.652666285,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,7.792721124,0,0,0,0,0,13.48217406,43.02276719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.51071665,0,0,0,0,0,0,0,0,0,0,0,26.23672117,12.94610129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.2710431,54.31120554,86.88954412,0,13.4231648,70.3379762,16.90690517,24.06946703,26.82755501,3.621758268,0,133.2408076,223.2632862,149.5285531,273.267728,0,0,65.6972962,12.7815136,36.68145734,15.48259703,5.066480497,27.24847139,15.45954183,57.77495164,170.1052079,168.2348739,385.0898353,57.12939284,3.110132803,162.6910055,104.6992482,46.1503998,36.39677024,0,0,1.964300519,33.25670313,0,0,0,0,0,0,34.36197395,29.39117299,0,0,12.92436805,131.2830929,54.56419998,20.60709716,0,0,0,45.86507454,309.5969313,21.84196133,72.96392451,130.5519752,97.06515204,41.36781517,20.83589698,312.0987838,289.6484376,0,30.39770799,36.72330329,58.60550019
0,0,0,0,0,0,0,0,0,0,0,0,13.40969475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,38.4955766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.53088407,62.16241958,80.18093634,0,13.37372416,59.94428502,21.80168188,92.01762869,31.66107217,4.148106587,0,144.1879676,196.7236809,150.576156,300.7374387,7.031215079,0,63.31989796,10.39520863,43.87000403,14.72157008,5.921386088,26.86150776,16.82936465,47.94275966,185.1600745,147.4914843,403.2442263,50.97942525,2.51347089,158.7943039,110.4827781,41.5133375,33.12689616,0,0,1.602985889,39.12025587,0,0,8.628100611,0,5.336070272,0,28.4708883,25.41694157,0,0,14.17583023,132.446,58.47494295,22.98383704,0,0,0,39.92229818,309.8858592,17.77277672,77.69144921,119.255396,80.07424646,34.0514471,23.14799262,294.6512621,295.1940698,0,33.80417218,30.03369518,90.51088875
52.77254881,222.7818007,93.98536124,0,17.64335027,63.67303942,301.3763252,215.511182,335.2454318,15.17921822,0,250.9826997,216.0858058,196.5209769,606.9734778,20.96423957,0,79.15879731,10.55375183,113.9379872,18.07431789,38.00040016,34.88332001,30.62819735,49.53550265,384.7638537,161.7098564,556.1934905,57.35175612,2.537539891,201.4711021,158.8657799,47.20051878,38.25462652,0,0,1.635545586,324.283016,0,0,13.14892192,4.2264809,23.12468723,0,29.25324303,27.49188968,2.960116573,0,28.0133797,176.0829173,90.20393515,54.0811643,0,0,0,43.48914466,379.9186987,18.04119694,122.8398833,134.988148,82.34245125,34.91255261,53.3426236,346.4801458,385.7122843,0,51.54649003,30.60152335,245.7466333
4075.496522,3040.428566,3165.054002,0,1081.146261,2035.898921,1694.931215,2682.096644,2665.066426,1473.47578,4.82118874,1948.800637,2945.917896,1627.632894,3774.199428,335.3023639,1804.83491,3194.312394,1732.124289,1861.638085,1417.216294,1404.920217,3276.753095,1419.052355,2592.775125,3366.040811,4954.577468,3311.298613,2601.407008,656.5656539,5176.429846,2072.547296,2883.05441,2073.816855,11.16737385,7.637236141,1195.694466,2287.22973,148.0752082,0,500.8223803,899.5286285,41.56430981,278.7035038,596.8058025,1177.469481,698.3710468,15.05236971,651.1459558,917.193125,557.5128875,321.3017358,0,1446.845477,12.67573571,788.7156753,1164.228494,1631.254699,1350.061811,828.9383914,4119.896414,1535.931494,1518.2992,1551.961064,1919.73325,606.5728798,2242.567723,1430.959849,1014.454211
